Feature ID	Taxon	Confidence
15efbfe72b43001ac4b74fa6a89cce83	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	0.7377536466513718
2f86aa90c73ac3f94160b89f1f225ea1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas	0.9973919471105777
0a8e4a1ac54dc538989da594a5ad0d52	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_salivarius	0.7385608528212814
373d95c2e0d964dc255ba790db97d4a5	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__Fusobacterium_mortiferum	0.9501073117019101
cda4e6f933bb3108ea3e92f9db411c00	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella	0.999999793044972
3a3c04f1d74fdf786499ebd1c325028b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.9999803834289631
45e7f70cf01e98d259fc7bff1966ec1b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__Moraxella_oblonga	0.7371325046801952
6dca85f86a44bcb4835a7af95896a2d0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.7487425712302143
24f52b2cd7b35dcfc2b13d4fbd799dbf	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus_Arthromitus; s__uncultured_bacterium	0.7244401423544226
1e0ef138de3d8141e0f2b087be85db12	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Fournierella; s__uncultured_bacterium	0.8185449724836595
7855f6265331c50027a1c69197362889	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae	0.9930231471259632
0b0501e526ccb36bb2fb7812b0e83a2e	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera; s__Megasphaera_elsdenii	0.9151853229758748
efe30d59461e6473eefb6e624b4f8420	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Coenonia; s__Coenonia_anatina	0.9972635844818913
2d51fd51e4fb8f672797f7abbc08a28b	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia; s__Rothia_mucilaginosa	0.9322217486398384
2eff6e342e1cd60302514d3f744acc74	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__uncultured; s__Bisgaard_Taxon	0.999933938565595
06947513ca4cdad17413fbeac1fe6aec	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9999027002254449
6b2835f34e1297a804069f0066224df1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__Mageibacillus; s__uncultured_bacterium	0.8043418014257033
d5c4efc83945707d71573f5cbc41bdfb	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__Fusobacterium_sp.	0.9580841574976005
abe09f90387a90ae08ee4ee5f4fab1c9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Catellicoccaceae; g__Catellicoccus	0.9998006605519728
3444939981ccd3f06a2501faa56c0b7e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_nodatum_group	0.9357389273696699
745bec1f7f98ecaf8785607edc671376	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9999998055575293
c4a9985954f397165b91209cc165866b	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9999246433656044
542125532c4edc3a7d6268b57e2e6f76	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__uncultured_bacterium	0.9458088471419072
66f5eb8e5acd25780cb5f2a02c2f80ad	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Gallibacterium	0.713263447760993
1b156a3626c51ee68eafec90c33e0734	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__Haemophilus_parahaemolyticus	0.8718435643705912
e5e45fe5960b838c45765068621efcd5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	0.9957857623621318
de2a368a837144ad6e7bf64c176b742f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas	1.000000000000001
561153e8d8759711be129351a1c55a1f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_Ga6A1_group; s__uncultured_bacterium	0.9899849059619
d0b698c7298bf04110a6d2f220879bfb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_melaninogenica	0.9967311559450304
8624a3ed67af66be7fe2c181e73007b5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__Lactococcus_garvieae	0.956800266488771
8e400a297777ff33cc61a0c11f5875ea	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_canadensis	0.9999565288054614
c112b3dc575ef3b721464d0b49daa905	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999984
a355ba76e08e855bba5d7531fe7a82bc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum; s__Methylobacterium_jeotgali	0.9830277139113572
8cf45fe9e1251163b5d801841857a873	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999912708679423
42bb22fa46063a1dfd1255306fb7e62b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__uncultured; s__Bisgaard_Taxon	0.9999232367730826
17e769c380468fab914321be7723b865	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_coprophilus	0.9999915064545807
0ca9bb04bf8c12ca4ed768cf98b1f7a1	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999999617517763
14fb9695d2e95bd663ad9a51b4d06723	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_denticola	0.9990132888998952
16f8fa4777b8b727e5625fa3f05543d0	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter	0.9999999984934442
0c910a164793f337dc9a059fd73315cd	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9957252652523154
e9602b74e8519f55fe31599dd18fc1b6	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella; s__uncultured_methanogenic	0.9987620432864726
3fe3f55133e530c9ce6c10d629841b35	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999289813228071
07e27f8bff50996196e9b0e850143231	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__uncultured; s__Bisgaard_Taxon	0.9998523833543181
12910a32af3cb8c70e0f8a8805ae8f1d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Macrococcus	0.9939518381801715
20f9d740ee9c30e8373cb8c0ea4f17c0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Riemerella; s__Riemerella_anatipestifer	0.9999181129185002
db319224c1303cac231f2e31e0347b06	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1	0.9999889494228291
f0fd642f6583002661ce1c8cc9465ff9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__Peptostreptococcus_sp.	0.7620439435034396
01c3bc7c7b10ed6f0c266dc6439e1964	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Gracilibacteria; f__Gracilibacteria; g__Gracilibacteria; s__Gracilibacteria_bacterium	0.9999999584794788
fda2d5b80b31130b776773b215a4def6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999990152750129
765c16df34b0ccce6834ef8b3fa05d66	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__Fusobacterium_sp.	0.9185252199631785
