pathway	SRR5275058	SRR5275059	SRR5275060	SRR5275061	SRR5275062	SRR5275063	SRR5275064	SRR5275065	SRR5275066	SRR5275067	SRR5275068	SRR5275069	SRR5275070	SRR5275071	SRR5275072	SRR5275073	SRR5275074	SRR5275075	SRR5275076	SRR5275077	SRR5275078	SRR5275079	SRR5275080	SRR5275081	SRR5275082	SRR5275083	SRR5275084	SRR5275085	SRR5275086	SRR5275087	SRR5275088	SRR5275089	SRR5275090	SRR5275091	SRR5275092	SRR5275093	SRR5275094	SRR5275095	SRR5275096	SRR5275097	SRR5275098	SRR5275099	SRR5275100	SRR5275101	SRR5275102	SRR5275103	SRR5275104	SRR5275105	SRR5275106	SRR5275107	SRR5275108	SRR5275109	SRR5275110	SRR5275111	SRR5275112	SRR5275113	SRR5275114	SRR5275115	SRR5275116	SRR5275117	SRR5275118	SRR5275119	SRR5275120	SRR5275121	SRR5275122	SRR5275123	SRR5275124	SRR5275125	SRR5275126	SRR5275127	SRR5275128	SRR5275129	SRR5275130	SRR5275131	SRR5275132	SRR5275133	SRR5275134	SRR5275135	SRR5275136	SRR5275137	SRR5275138	SRR5275139	SRR5275140	SRR5275141	SRR5275142	SRR5275143	SRR5275144	SRR5275145	SRR5275146	SRR5275147	SRR5275148	SRR5275149	SRR5275150	SRR5275151	SRR5275152	SRR5275153	SRR5275154	SRR5275155	SRR5275156	SRR5275157	SRR5275158	SRR5275159	SRR5275160	SRR5275161	SRR5275383	SRR5275384	SRR5275385	SRR5275386	SRR5275387	SRR5275388	SRR5275389	SRR5275390	SRR5275391	SRR5275392	SRR5275393
PWY-7237	3038.08	1358.0	338.0	1198.25	789.25	474.87000000000006	1056.0	3627.9300000000003	3821.0000000000005	717.5	636.0	610.25	274.5	116.35	721.5	1818.0	2550.75	2057.1	1879.0	664.75	4142.25	2955.38	786.65	1658.6	1594.63	1816.61	2450.0	5154.5	1550.6	688.75	511.0	1857.0	1351.42	620.67	974.4	2530.8	655.64	2261.5	1611.5	1175.0	1875.7900000000002	3627.38	447.6	2371.35	654.6	2323.7	800.1599999999999	537.65	2515.28	0.0	1473.6	2645.0	1384.5	562.75	751.4200000000002	268.76000000000005	979.33	1595.33	349.4	575.83	405.75	158.8	228.94999999999996	1297.75	1958.0	1371.55	670.25	1073.33	2650.6	1069.62	337.01000000000005	493.3	339.5	1950.44	1348.5	1608.6	538.75	2292.63	973.9199999999998	665.63	2045.2499999999998	1450.05	2818.5	365.05	3428.75	2012.13	924.4999999999999	617.33	0.0	395.49999999999994	9093.5	95.33	859.25	206.00000000000003	2127.33	919.0	209.83	417.62	544.75	804.65	514.0	1423.05	451.5	3476.65	1018.9	2086.17	4360.85	1147.7800000000002	729.45	22.4	57.620000000000005	157.82999999999998	874.75	621.28	554.0
PWY-7238	2938.059665907622	15374.695749541192	2476.4923521297783	13004.038654763284	6334.758165344823	12331.66556364447	9209.141533758186	12370.720797061178	4116.3048224074755	9427.967858712018	22297.563693664782	11758.154758301807	7696.394489136286	15787.510680351606	7894.139500313364	2042.6928481996554	6259.4168352220195	5544.532871166595	7581.192458898455	11116.29444944842	6275.564429929137	5054.515094678638	2189.5765433366887	3715.712698961612	8080.115378111582	5439.681011126175	6250.449027243899	5670.815077537792	6862.36253087151	1557.6008120804554	2262.711723361008	11275.202873965598	17880.272382929204	1408.3886562324842	5338.505261799084	9287.768968587518	3757.5058180167493	5715.999609145483	11147.437828480335	12267.835609855587	9912.19313388248	6875.346901035	2404.2197113860075	5852.087628394577	30298.79711661896	7619.236898429752	8118.919234493392	1933.8884131271143	5203.4201321414685	7180.36162033643	9401.437680750474	9323.369018746243	5428.825555313115	7156.586056042924	13861.324176597487	4783.789184801053	15186.0310615234	4069.2860277437385	19529.540102862193	9824.637771500851	8697.805503739624	2813.032951488923	4844.652048748979	12045.90874846662	3984.0865903772888	2682.787023306503	43592.09783437004	4917.730687154519	6019.432411512748	7229.670575260859	7593.237800193645	6747.99898338189	14637.327263236328	48051.92520256352	8118.727001638939	5153.707492381886	5762.002408091741	4591.582313338321	12371.11538127386	1550.7133240304295	18444.655757209315	27056.360635835346	11571.55200682551	16702.574784133696	4721.079070447207	6333.675559107806	9284.677479678418	3679.3689484772417	9855.923539791223	13494.927215505099	1480.4086033820656	6606.871697401119	8234.23775134587	25699.648774129524	3686.1041292608847	9429.842644590302	4392.208435921121	3056.1577794499663	40159.88328419779	9208.936545573775	7820.62162094391	7123.490399321683	12427.821000493563	11247.723088272702	2450.1927746038464	4350.178073420528	8645.142511741462	6998.134822725239	5772.182827643475	887.4557422562701	6418.314378195753	5360.003254634154	8693.903816549971	2411.7621895190086	4925.780100562583
PWY-724	9029.160447377943	16983.11516511983	11196.750669758225	9582.143217211236	7014.29205210012	7870.319319891847	11076.625165344683	17184.088184987657	12483.6595246649	10814.911627375068	21030.57201141315	9593.445276944882	7206.640586816291	5793.410327779741	10218.068217907803	8993.760134988492	8066.41502150633	6721.939612368807	7105.937659056346	9024.432371804181	7743.271556377349	7390.470941164292	2336.0689905977706	4826.677552075838	7551.8458960830785	9779.835721248062	12240.347273891748	13314.337171453706	9836.423563097775	2613.646108509713	2746.631890110254	10987.61432408706	12677.505865378054	2693.465798863622	7324.198722045796	11042.101201420952	5219.998695214583	9834.533460696286	11597.883957610835	12829.741444299792	10190.781042260876	6734.7961205107085	4695.261148486304	7446.53929314647	16923.535809947807	6566.888655514709	5641.491250776184	9250.149631521072	6145.401000554378	8637.262859003817	6139.106719339466	7060.190171941895	13167.283217746892	9646.381930142046	12890.41681496924	16593.28756292978	7406.448819723219	6001.733064410179	11852.508886005407	8148.681129958729	8660.257493336654	3103.8681944072605	8454.671817112034	16233.40066892383	8600.448004895876	8795.784263035415	32469.45291762463	8511.313939182946	6335.820518326028	7543.670778338809	9670.32502396113	8455.447942927582	18746.98575856456	28289.227215039427	6099.72875213424	10051.620129691592	11047.872919575806	9479.296153330482	10074.332423554499	1489.602144966695	23688.427327559006	25159.503823336207	15083.196610644749	26559.030740544462	13037.560674053911	7662.071349291212	11537.653657680205	3174.2412201598413	7508.346967448813	6178.46796853146	4816.209950679699	7321.916313068376	12573.94105213251	17316.523374575252	7297.111110722337	7647.898293817631	9745.202573907329	3651.285706083177	17158.794223309073	11936.947979258024	9513.024262885463	7090.137600275865	16826.111434188282	18833.022591432407	7006.552414883166	6552.396811386088	7676.927149014851	9832.123865893276	7092.711615225949	5730.96955357858	6404.534288754142	9343.639674400738	8461.246997448943	4588.700619741178	4068.7380035067267
PWY-7254	1828.5425728411612	7579.398587272279	8619.33427212876	11359.8366500861	4181.952769789509	8087.474053310671	8322.230554764494	13809.94680301187	20258.160449059273	5811.574363996066	11238.43237927343	6242.32321552313	5567.937619060171	2440.808095525	1017.1966056772711	6027.563605271365	3885.7943441501293	2888.9447546773554	947.5591298994061	5947.052150591043	3708.08484499	1851.4706385990035	1080.2648243568333	1909.08368418011	1938.8203153101995	12825.045810935948	10000.841988328046	20145.96002826423	7357.742703956723	1946.2202480384358	2703.007859252059	8512.24091143366	3761.287543381141	2923.2127748060007	5078.532611390975	16340.066531084538	3152.4530127205903	18199.747602769912	11178.78077009274	12342.96153510705	12536.821686779898	4294.495059946691	1849.7845831310024	4531.9063764973	2859.684142923116	2673.518445770511	1920.9208967490808	755.6578848525701	3013.7912258787937	4069.8165938128896	3760.53848585052	5011.434584771375	7643.640584258438	4334.517345061329	7211.716043873422	3667.4391153091815	3134.955285029527	3396.4072859036096	3916.617131050096	3629.4213249496343	5573.552161167981	1198.6028046261515	2571.7493683734792	7900.278032128345	6382.18335311428	4626.880709988169	7634.647449681402	1172.1471735048285	2941.604871971089	3582.138183514259	3650.6648598147153	3009.7721518065123	5458.976077156306	6535.272681918538	2165.639261957799	3320.653885895542	4002.7604686750965	7520.871699219127	2508.2187003142376	581.1537135042238	6691.042770597577	10566.630139479983	4853.721941476075	7409.756165007903	9631.945578501265	4083.045016212804	4985.974345791433	2344.853251269364	4483.4009220789485	4397.7223404334	863.5097121761524	3697.5172712605395	7843.246189001059	5053.291818837752	6616.227164859393	5973.516962001783	4725.316437256394	3796.245989826398	6419.14766037114	4592.51328294731	7052.631493448361	3767.6783188378063	5446.015393961611	13825.70179514953	2087.715335402982	3344.356527165912	3187.423078822204	4270.668612828829	4371.148797587999	1251.0810450359725	3259.494969461997	4784.264110837965	4345.851739078264	2671.960168871712	1972.7044079379357
PWY-7255	0.0	0.0	0.0	0.0	0.0	0.8999519020083584	0.0	0.0	0.0	0.0	0.0	17.1882372764147	0.0	0.0	0.0	24.62875624642257	24.974119482687797	1.978502704719886	1.928458084743421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.9162870565011	3.5903935957304878	0.0	0.0	0.0	0.0	8.433732746662315	0.0	12.25256796282708	0.0	55.450416086491785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.770189878836836	0.0	0.0	0.0	0.0	7.552261403848524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.997740887304162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.3781730898611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7268	968.6084029677972	0.0	0.0	32.92781981261822	0.0	34.399858842193126	5.997819815780797	10.794784491767476	0.0	0.0	0.0	65.79885514689698	0.0	1.799770191678918	167.91875832607138	1035.8192840424272	272.13198409014285	136.17432341707263	0.0	0.0	277.78375276293315	20.9701077909534	0.0	79.74048525813869	35.26042829976295	154.72238679147304	0.0	0.0	4.798241927514073	23.888291485758696	0.0	0.0	0.0	0.0	25.155634996088637	100.86060787610184	38.83236690853335	0.0	53.824031997451435	0.0	0.0	23.93196724500236	36.37008067113194	65.50387284033147	14.990814919067832	0.0	0.0	0.0	53.55824473491263	11.98584417302966	1.7996135420079045	1.7996255023023813	0.0	62.652637523675416	0.0	0.0	15.570989304783787	5.396510050388085	0.0	0.0	0.0	8.975970404802899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236.22278327622138	5.397119284759762	0.0	0.0	0.0	4.198329120428427	11.918686177718898	17.988559198889824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.977755091596677	0.0	0.0	6.591564912298445	2.9996314671254782	13.18969812033852	26.940548849098995	118.4767824871312	0.0	37.152101679534205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.997360958510266	0.0	38.80525511911001	8.983899377023066
PWY-7269	668.1835985214717	0.0	0.0	21.985931917456398	0.0	22.981468558905462	3.9994631139124635	7.198475519202752	0.0	0.0	0.0	43.94723737512482	0.0	1.1999631170970695	113.3802864720676	718.5968662106543	184.19502081183367	91.48003056909131	0.0	0.0	189.92361115022615	13.990379537079033	0.0	53.74133572245927	23.560304699348865	103.63459360700975	0.0	0.0	3.1996424141514597	15.963266313487578	0.0	0.0	0.0	0.0	16.785378756717723	67.47664340134409	25.945437052438542	0.0	35.961532822060214	0.0	0.0	15.984186363703753	24.33889644951588	43.89035472737632	9.997085039314074	0.0	0.0	0.0	35.91310656112511	7.995777818240352	1.1999360885670436	1.1999357888165523	0.0	41.92104825008191	0.0	0.0	10.396180289218783	3.5989771548805334	0.0	0.0	0.0	5.994820948687111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.95888173301284	3.599773542890033	0.0	0.0	0.0	2.7995729331106483	7.981844486681229	11.996672376006721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.994907147106037	0.0	0.0	4.398072968405043	1.9999379127637076	8.796612873878539	17.985712597432148	79.54806983450882	0.0	24.783790841129477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.999261393012778	0.0	25.948999684643017	5.99640435073561
PWY-7282	4501.304889495506	16448.21538870768	4530.0970883183345	7754.860343763915	6520.215224488219	6435.111145544934	8478.532692257817	12645.136641945925	6026.816537130448	7133.166199262789	16234.363961617273	9998.544772488423	4648.614759070586	7001.303002307262	2307.4571716932533	3137.1379863920397	5769.298738949297	4767.2774923127	5029.34711641097	9403.488971518866	4937.8937464747705	3529.088872202539	1586.6077472208335	3518.409245023439	5440.943738904057	5517.777224930057	7147.185525792952	5274.457994120665	9770.991760271225	1731.677191727403	1908.6851818688785	8211.809524014736	8718.225450439542	1387.1425365467026	5203.983560530471	7791.295339999836	4087.069054002166	7949.872790717932	4664.91559220246	8828.586005928102	6484.06771623938	5495.839423724122	2224.553157386541	5392.58519656709	5502.32135879233	3981.79937752125	3185.360402589954	1225.9906441564328	4657.695407370218	2155.6822656660297	6834.326733685203	6421.498621235419	6422.754276282434	5284.018630637588	10955.740285858219	2366.6567547046534	4081.2125948005737	4272.71849042724	3924.287325495814	4439.5944491845075	8001.527606498557	1508.050389702699	1056.6613563161402	10457.44991874764	4801.749547500025	3247.066997382053	5782.045923921063	2329.644426310059	4813.4216981727395	3994.208049227582	2622.009810251122	3089.9709883248247	6966.744734328869	11720.23798545568	3683.9153041228788	1607.0772102244923	743.9930116897597	6064.430458390374	2635.7125376874146	1173.289647469086	4398.055458225926	14667.212108906419	8572.617648012334	2008.8939945480763	9292.669453214525	4696.286606230441	5008.322058219485	3532.92092478608	3292.7072292895646	5642.907567294546	627.9424517608311	4757.944370517236	6512.773024259205	19560.9843357218	6586.44063416589	7162.368947065783	4334.128902828246	2309.69186241836	14184.45800535284	7800.026717609198	7698.397873579878	5279.908845183568	5522.370186964755	14540.83027103605	3757.9900873680845	4606.207924554417	5220.046945449248	4670.14190683728	4868.274571910984	602.6336016345205	6802.777854315839	3503.4612495308843	8416.733773365244	3273.5518572684123	3009.8156877323163
PWY-7294	0.0	0.0	0.0	245.17273916359252	0.0	0.0	0.0	0.0	363.2516096252727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.5790547483432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	649.4801557896927	940.124548710755	0.0	0.0	32.51411308811613	0.0	0.0	0.0	0.0	0.0	195.89506873282795	0.0	0.0	0.0	261.8569475474484	0.0	175.49915031270876	0.0	44.09195803209416	0.0	186.72575223649963	0.0	0.0	0.0	0.0	0.0	0.0	133.94800065162283	0.0	41.18893835510816	36.50067476049539	9.627276727229786	0.0	27.600766086594422	43.142980761830664	0.0	0.0	518.2497735761161	169.12170429590702	29.880598605757157	0.0	39.24648533036195	0.0	0.0	167.0136060268065	0.0	23.577573418197975	518.1680942638983	159.28199748857588	82.16530664866642	0.0	171.09999507666726	0.0	0.0	0.0	103.9879130241087	0.0	7.389022685604172	0.0	0.0	31.1215220436127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.05728527932462	55.3793856140709	0.0	0.0	47.70543938332864	67.75467423899211	0.0	225.375578716727	67.43790814105927	578.1200321122166	0.0	0.0	0.0	39.00855243570751	104.29112078147678	0.0	12.47465840326548	0.0	160.03206625855324	0.0	0.0
PWY-7295	319.3753517460235	0.0	0.0	47.599118651752256	0.0	0.0	0.0	72.14301529421388	0.0	0.0	0.0	29.96168492071965	0.0	0.0	85.12980234148974	792.4935954576807	223.65037275373456	45.0661311140545	81.03383048393005	14.848674665003813	175.99114465401166	21.0528339092927	0.0	48.23468819789734	16.741988774372135	0.0	199.7800163528219	265.9058973414944	13.958305391613063	0.0	11.301644826089678	0.0	0.0	13.280493734883667	0.0	95.32362883878308	29.062342917536707	0.0	180.87182498245514	0.0	0.0	0.0	20.795763566373424	9.752462639854627	11.398969077190095	37.70566739847712	6.930353755185335	0.0	38.049584760639696	0.0	0.0	0.0	0.0	38.564256295939494	0.0	11.019852489358787	0.0	9.34206627132273	3.498249885116517	2.9516929681013653	0.0	4.784121732660572	0.0	54.74068458607617	66.60215207313588	27.886445178208717	0.0	0.0	356.35620316439076	0.0	0.0	14.849783187558243	0.0	163.91738613205914	33.52095511269176	0.0	0.0	85.93648632591817	0.0	6.1235782354749455	2.921347701938359	11.628561658707094	0.0	0.0	0.0	0.0	26.174116120087863	0.0	0.0	0.0	0.0	0.0	0.0	23.19400622167098	0.0	0.0	0.0	0.0	44.19058583546027	30.175607128234475	26.78421392915256	98.64715209277054	0.0	395.9511156918959	0.0	243.08538809197856	20.321071221928968	0.0	27.69132420341526	0.0	0.0	3.3092970136720594	0.0	0.0	0.0
PWY-7315	127.75381150001137	47.93884299503063	55.62275877419404	496.40300362742335	49.82192622434993	101.59044925892758	61.82126618763925	417.12346134392686	1638.4958571406348	33.94442277300203	77.88933854408329	29.94942754510118	7.995520055177373	60.8723871575923	794.1231399494775	436.35062395020356	122.88484318889783	142.36787297953745	380.5735346392715	76.7830105464395	267.0204983418384	28.625676902754236	3.996626756849375	66.1540694004735	33.232128855745266	731.6441157312173	537.0338501943727	3037.823853233705	99.60376381555027	156.4754260797585	584.9162545835835	687.1078844471476	1874.3903967426227	540.3995436048737	621.3503702718251	932.8465051863174	136.98712654665815	556.1949657749409	411.189267697425	2898.8774248267728	1345.7531379917539	397.7421010132796	155.75896104885496	277.46706588675244	162.90049624117313	0.0	556.2330429846758	0.0	93.33146353082027	0.0	407.6601747000957	0.0	11.987535173296443	147.92405876936803	13.99273392364984	61.58597135675255	93.16256507172768	239.51549775530813	61.76156660434492	93.46266842778752	160.92815145252055	0.0	32.38309184913651	1993.0577949474034	637.8870780187804	172.76926491059123	135.65369301640007	119.39182025340628	23.960621953501423	80.98199633006558	1331.1134529809226	62.459901741080934	27.691932741049	290.5216597281786	367.00944551038145	518.0304713495601	1.3398716601466918	732.1378110670153	744.8186949946758	17.885285476987992	218.08479041427725	214.4207383278334	305.52435297082695	3.7195393639598096	267.6494604896994	139.82829968640837	215.13730313628946	0.0	0.0	58.98757956658003	0.0	0.0	129.1137743334095	79.87979861747652	152.97440711909474	90.64968906887668	55.567244634077525	459.9797438461218	97.84953744121016	660.5103993181878	198.06545144373678	556.7831000067114	272.38970430025995	1188.643371818406	0.0	170.4100083308195	91.46365135042667	470.7227779923921	59.66959233744428	0.0	17.223691324300795	24.601220895928936	135.16227449589664	63.34722944155109	43.79407942162641
PWY-7316	11.992066288572103	0.0	102.70637224751239	252.2012642681393	0.0	257.35539214517263	35.93966717163201	1506.3965821811034	432.24100365588606	87.62865434745288	147.60209627744376	0.0	55.78121780281998	0.0	25.968516566630992	250.7006207524524	209.73189917747737	54.809552054539424	0.0	263.428261730366	114.21692470055815	36.94281446053041	9.978943865606514	37.83505201855451	0.0	1143.8305793238942	77.87860385269984	594.3794155254242	25.97313566372764	102.91394358789219	130.24756045510676	227.95810300287738	476.6391275749505	103.03644357060583	488.97292346406925	307.9411236018637	119.02515205100966	679.3203052972353	196.90353495080632	683.0224495294049	143.4869182385118	178.11233650576807	25.883374823672696	178.14237266099087	63.88352470548444	61.69536798843188	57.67509394207599	16.899926850802544	206.69240005063384	27.94350232340446	56.838056607889754	0.0	600.9837970415251	43.893553093282726	429.06134609748835	164.99437141093355	11462.282501658387	23.948964297757396	23.964187796238143	575.0386325177174	426.3917476837274	22.390971609267545	97.4339206583124	257.7924355391916	688.8304532182432	45.77627194475064	143.61181086985977	73.44699656859983	837.0980815130192	254.02172513609972	33.90557877597478	66.38947288844348	0.0	714.9792008338384	147.93308121276598	155.08905912191722	0.0	346.89558622888603	77.64978410441465	43.32079770676933	61.899295141637474	1462.1992253366943	27.96300098935192	13.993478019128638	1240.8153123499471	15.977380220028374	302.31658210608094	0.0	0.0	63.82153686084264	0.0	0.0	127.14074294007456	0.0	221.21713435860167	19.983027834144398	11.980007187321633	35.838946078949014	0.0	123.25187104683933	342.18458653006707	114.05004545835901	43.914319366088776	195.07084900534966	233.59880513563863	140.46137639878364	427.9966122084411	96.65531197686181	69.5506908348298	0.0	13.230379104987472	79.38468156983964	129.23435286374644	38.26281316182284	3.9982909055979916
PWY-7323	214.3515666824274	14765.577820387449	4736.675487323355	12209.903979247694	4712.384423034791	11155.7296528287	8314.554107265993	15759.122633168416	7702.727603496341	6997.309860314571	8770.074560257555	8311.345613000754	7596.603984710733	14906.116791249491	290.13923898791666	6199.986404444177	3526.856233006246	2282.784508316824	439.06354321926915	11596.560629950374	2757.4168458434074	576.7991240145817	962.4800866542863	2102.0461742955918	5229.795549156243	6786.873252047836	4828.918757538028	10816.952039625903	8055.698883643796	868.6181477308837	1274.8660131064519	4182.245796109143	8404.722499633299	1527.0071329852274	2217.532325544502	10674.20961950851	1695.5571697408493	6354.4029197932805	9405.454301716802	8800.07856618805	7012.968097826902	3666.3283258493493	2241.656664179402	3838.6245263805054	5266.965499392609	3938.4250588154555	2796.894983114397	2252.839317481019	3401.0646222103032	7085.685909027773	7655.662869644429	7109.806266639448	3883.2916437762437	7214.216944098623	9068.016158798004	6930.475005506433	3448.086200184624	2777.5834796687263	8036.717840291209	4474.089237809565	8727.87016202512	1396.9582299952692	5781.568901822958	7865.393289398052	2534.9349395848744	3990.9173176662293	6597.804654055656	3969.0014146562858	4149.030973129472	5018.6185546723	4482.924338027019	3313.4146897620567	9542.118843706297	12000.648590746627	2516.5934148550905	4436.500558366736	1476.1861901371103	6110.33751062677	6312.6819051567145	895.9031580450638	18838.438360160428	14615.695294977148	6218.834339473808	11717.111264779322	4285.063776287075	4144.662763027914	3476.760127673555	3867.318158602553	6788.034940963674	9348.568409757574	792.2514474368445	4308.521670389215	5549.175034532708	15673.311881374706	5056.906953439091	7135.946119451418	3526.216276623732	3722.206112478707	24333.671720425336	5210.858183732811	5329.123087345634	3667.4797915374215	9863.425369203982	10292.510866133029	1741.1443054306524	1521.2829430832378	5360.364072509069	3575.799334619755	5406.809044839554	673.2756720738156	4377.483684444847	6223.036613123377	8273.185492484326	2872.475469643588	3572.8275370897627
PWY-7328	3638.597709543517	13953.073817001836	4280.1646212764535	1925.770478670848	3953.754815629635	2626.6080400160663	2650.245262381704	3464.410312376856	5187.230960292857	4245.033644619456	7414.18198443541	5103.252764744832	2699.5001178015277	3433.5060166690114	2593.9935960794737	2642.352519507862	3133.3931882539523	3407.482504380765	2991.098404301191	6566.766042357157	3299.2022798013613	7237.267401797441	964.0638431799576	2155.0011041527673	3088.373000934807	4713.089726846114	3950.265270357993	4467.476490116836	4611.29125471487	550.1781566952955	788.6121622082417	801.5562748794002	1048.6647116482272	774.9574311054547	765.7742157423028	3709.4716393117774	1503.8504256958402	2748.819295607828	2218.6090232094944	2354.8877462720984	2082.057464081339	1555.296654840516	811.4563103981101	1727.4299906221513	561.3025083113235	2391.003215707597	636.7371098947197	203.72198428171916	1888.0631693994703	493.96728549730807	3339.981526571592	2197.240166433369	8522.494643645563	2236.9297225792807	3674.887557592654	879.5881539950683	1636.3764859757932	3448.403303653176	5186.8038145634355	947.2721503129709	6847.56127652149	1882.4056979485777	1379.2991407564487	4647.958985803793	1877.9869106013775	2340.2849423599446	12601.577375538265	69.66342938803292	1475.403717702969	2062.564514016718	2663.3900535416806	1493.660090906885	1471.8439052420654	2651.8931609517113	1612.9480850879556	1319.3753104301534	2389.377705831888	1530.6976034131699	3172.7656387809407	365.9910469962249	2623.3399642634636	6022.894974197663	9787.133130631348	4815.792187973193	5981.537156037359	4226.3101065022975	5196.779807659404	1548.4790371239146	65.75891734120701	152.23959499206978	118.9040538388154	24.459516187827678	7156.40830579681	3879.0149550696983	2657.1424151983433	3051.0523402167046	75.71075195360683	1049.1437170376882	460.6354996630765	705.7035371116544	1254.891927845685	1021.5448663728124	591.9702665989461	2972.07480667154	5645.363324922124	2174.7863594637256	2127.9018200154856	6459.209378604358	926.4116217988893	216.0993947149992	1790.6779730156545	159.64073359206733	5569.118239824195	2439.0281973866418	307.04897502736594
PWY-7332	0.0	0.0	103.12993316727756	116.011702600063	28.072804771608443	262.0838522681903	55.78607529773677	47.04797567967831	196.34950954581845	87.43212525367746	243.60377943875335	14.547948754448754	161.13334045664803	0.0	0.0	450.1365620324132	144.1976717153156	0.0	0.0	28.286803819900967	80.99646232033301	0.0	0.0	53.44499107698608	0.0	0.0	0.0	281.22112572653697	0.0	0.0	25.490283002441693	266.6153157690066	278.1737191666673	0.0	0.0	0.0	0.0	0.0	0.0	212.81165666990577	353.8833006452585	166.58258172924744	338.53590627034356	3.9809296296964227	0.0	36.377923611627644	46.76168887140268	27.907235956631556	55.59937090905501	0.0	262.73585839503625	0.0	22.890093245533876	74.25083929309535	35.895831432064995	87.56640686236614	0.0	0.0	0.0	23.93481943678155	0.0	66.53965591647638	62.36427265567162	591.0632877214597	115.51865199718347	3.976318569807662	0.0	1288.5594805254343	25.465854890418527	200.40240028635336	126.0015522666101	148.73699328830875	0.0	127.73974170631348	67.81374273355287	278.8339941981621	95.3754599698186	392.25116899219336	227.17477228575754	0.0	244.64027620610128	51.89510962236753	353.01419084854354	0.0	31.928357764062753	7.993055041992364	263.00219944739473	121.47194343238861	0.0	123.41663333372226	7.731566046587232	0.0	279.96685046601294	0.0	443.101279973862	15.974684592615981	278.3685056149255	143.98881657033357	0.0	0.0	770.9605334260935	968.2948698053627	73.1752716821901	794.2636707095087	0.0	43.86351794494221	0.0	48.88786302435027	0.0	42.68332233648537	162.7202525500557	205.62618338090616	0.0	8.349918223371212	107.03071219669546
PWY-7337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.106146171121638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.372496367335078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.106146171121638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.372496367335078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
